date,tokyo_temp_mean,tokyo_temp_max,tokyo_temp_min,tokyo_hum,tokyo_press,tokyo_precip,tokyo_sun,tokyo_dewpoint,tokyo_theta_e,tokyo_vpd,tokyo_wind_u,tokyo_wind_v,kofu_temp_mean,kofu_temp_max,kofu_temp_min,kofu_hum,kofu_press,kofu_precip,kofu_sun,kofu_dewpoint,kofu_theta_e,kofu_vpd,kofu_wind_u,kofu_wind_v
2015-01-01,3.7125,6.1,1.0,40.75,1003.4291666666668,0.0,1.2999999999999998,-8.419969333991048,282.38088967675753,472.36405645247197,2.738889202365175,-2.9666425611766996,1.2833333333333332,4.1,-2.5,47.375,1004.5124999999999,0.0,3.0,-8.704698635415753,279.67839121093294,353.06130188897174,1.7828188765063497,-2.269932976541815
2015-01-02,2.654166666666667,7.0,-1.8,41.458333333333336,1010.4458333333333,0.0,6.0,-9.158015484668965,280.39209395169894,433.07562586307984,0.8930664143540135,-0.45614835884332355,-0.15833333333333333,5.3,-5.9,45.416666666666664,1011.0791666666668,0.0,6.6,-10.566052253480564,276.93339321590355,329.9640014716075,-0.013608282871875455,0.20999271354831442
2015-01-03,3.7833333333333337,8.5,-0.7,42.083333333333336,1015.0541666666667,0.0,8.9,-7.941406884432865,281.6631551373667,464.0548870053475,2.036876142906291,-1.457182098185319,2.2583333333333333,9.1,-3.8,41.583333333333336,1015.5208333333334,0.0,9.0,-9.47872535002955,279.4335722055605,420.1553655551889,0.9281751307359071,-0.670513693605324
2015-01-04,3.9499999999999997,8.6,0.6,50.583333333333336,1013.4166666666665,0.0,6.0,-5.390333171098405,283.18294716811243,400.69322742363886,0.7018390450437492,-0.8144730510511856,1.1833333333333333,8.2,-4.3,57.291666666666664,1014.7291666666666,0.0,7.8,-6.337989978258975,279.75746431481537,284.5781487901804,-0.14764521125709248,0.11628246195107776
2015-01-05,6.929166666666667,12.2,1.6,55.583333333333336,1017.5416666666666,0.0,8.9,-1.3541251817268858,288.2754696585237,442.90494023255326,0.031137323558745416,-0.3484898554401384,3.404166666666667,11.5,-3.2,61.666666666666664,1018.8958333333334,0.0,9.0,-3.2677359559607453,283.30580176911815,299.2135563198224,-0.08226433271867258,0.2942521234268043
2015-01-06,10.762499999999998,14.9,6.0,64.375,1003.4625,6.5,0.2,4.306404733027023,298.2844305115267,460.2400638047184,1.7999011265802958,1.8909910449733225,3.158333333333333,7.6,0.2,76.625,1005.7125,7.0,1.1,-0.5575614291157649,285.9706217711909,179.4869147365049,0.2336596521163643,-0.5643083881578382
2015-01-07,5.616666666666667,9.8,3.3,35.291666666666664,1003.4375,0.0,3.3,-8.557417882050288,284.273840554488,589.2159337823857,1.8435481674546141,-3.788218988756997,5.579166666666667,10.3,0.9,27.083333333333332,1002.8708333333334,0.0,8.7,-11.937610784428898,282.9904506423815,662.1406675666846,3.090564130565159,-1.5732517291924648
2015-01-08,6.162499999999999,10.6,2.6,32.5,1009.1875,0.0,8.9,-9.128599172846236,284.0970653583705,638.2569120497875,2.8712949194157176,-2.8483616765581385,4.116666666666666,9.1,-1.3,28.916666666666668,1010.3708333333334,0.0,9.0,-12.39253915391231,280.7172675372168,582.8946934555297,1.1471906938487912,-1.5999414677851116
2015-01-09,6.675,10.7,4.2,30.666666666666668,1011.2208333333333,0.0,8.9,-9.418646429358319,284.3285260228988,679.1289924202714,2.627203305904324,-2.999807152197573,5.483333333333333,10.6,-0.1,24.833333333333332,1011.5208333333334,0.0,9.0,-13.095567932775452,281.7853369926653,678.0206582496387,1.580046821477748,-3.7233513915770367
2015-01-10,6.258333333333333,10.8,2.5,31.375,1011.7791666666666,0.0,9.1,-9.49332865451953,283.8254469745681,653.1875065900933,2.141843481177745,-2.5913659625221634,3.954166666666666,9.6,-1.1,33.166666666666664,1012.3666666666668,0.0,8.9,-10.821433563620985,280.9229140351672,541.871175800543,0.5261847406903927,-1.5337788735221956
2015-01-11,6.3875,10.4,0.8,45.666666666666664,1011.6625,0.0,9.1,-4.498457692492764,286.3239492850844,521.8996852814275,0.9262921142075639,0.24362952841527508,3.9166666666666665,10.1,-2.4,44.25,1012.3416666666667,0.0,7.2,-7.170463101658413,282.3761720930972,450.9231659428001,0.6775097486255834,-0.2605979382902785
2015-01-12,5.1625000000000005,8.7,2.6,39.333333333333336,1019.275,0.0,9.1,-7.56715371237442,282.8781219939952,535.2996619552623,3.4293681687004915,-3.210634744891403,4.183333333333333,8.0,0.4,27.5,1020.1291666666666,0.0,9.100000000000001,-12.956623777379377,279.7960103679085,597.2821543362359,3.3479012985319354,-4.372289562055324
2015-01-13,6.566666666666666,11.2,2.9,37.5,1027.9125000000001,0.0,9.1,-6.925458695231157,283.8675572856179,607.7151706348664,1.7607758197289758,-2.1559211119390618,2.2458333333333336,9.0,-3.1,47.875,1029.7416666666666,0.0,9.100000000000001,-7.683033671534361,278.96916344035674,374.63129652520655,0.12851094891722747,0.2054234352426941
2015-01-14,6.579166666666667,10.4,1.8,49.833333333333336,1026.9041666666665,0.0,5.9,-3.156514993902931,285.9432889497838,488.3099979114271,0.31396993001154955,-1.0443073773182074,2.8458333333333337,8.4,-4.3,55.75,1028.7333333333333,0.0,5.5,-5.136105621831348,280.8620925056162,331.96038739361774,-0.019356514240898293,0.1024040884030089
2015-01-15,5.4125000000000005,7.5,3.5,75.54166666666667,1012.7416666666667,35.5,0.0,1.431366264108135,289.17285553777333,219.85418589436097,1.280870467525436,-2.838215137031798,2.7375000000000003,4.8,0.4,78.95833333333333,1014.1958333333336,24.0,0.0,-0.555289009888952,284.76152875606664,156.87786459161214,-0.04936158888394367,0.2500303566421899
2015-01-16,8.887500000000001,12.9,5.1,53.875,1012.6041666666666,0.0,6.9,0.045541574786852834,291.7586274746223,525.4533459045944,0.5823193365362016,-1.1745321919300458,3.954166666666666,8.1,-0.2,72.83333333333333,1014.2666666666668,0.0,5.9,-0.4836865912450321,286.07347584628394,220.54342835590694,-0.41501017946051905,-0.08527727766263749
2015-01-17,5.875,11.0,1.5,55.791666666666664,1007.8333333333334,0.0,6.9,-2.289593791085167,287.4483264457402,409.97165454772323,2.5732879567085027,-3.0695879185640536,2.829166666666667,8.7,-0.5,55.875,1009.1875,0.0,5.4,-5.122145053581221,282.536409867881,330.633282845525,1.63050857545086,-3.9236222224822597
2015-01-18,4.7124999999999995,10.5,0.4,36.333333333333336,1017.6208333333334,0.0,9.3,-8.990938919800783,281.95331419489605,544.3935226698122,2.344368975190076,-1.7424466143776598,3.4500000000000006,10.6,-2.2,35.708333333333336,1017.8416666666666,0.0,9.3,-10.338257999547523,280.12716502905886,503.10911645452046,0.5531477829330589,-0.3438830973623907
2015-01-19,5.741666666666667,11.6,-0.4,43.541666666666664,1011.7708333333334,0.0,9.0,-5.717350044079922,285.00255560146263,518.6382296267386,1.2592102938335896,-1.8438298706681102,2.875,9.5,-3.0,54.166666666666664,1012.8958333333334,0.0,5.6,-5.488726334809712,282.07178158888286,344.5323677593583,0.37260158950755723,-1.2236715846628803
2015-01-20,6.25,11.0,3.2,41.833333333333336,1021.9041666666667,0.0,9.2,-5.781398827790156,284.61047228084243,553.4165384591306,1.3753179275609824,-3.216131680755242,2.8249999999999997,10.2,-3.0,55.666666666666664,1022.5791666666668,0.0,9.3,-5.175371997533944,281.3459803903913,332.0939987750678,0.2010365308954705,-0.3054021587178232
2015-01-21,2.525,3.2,1.8,69.41666666666667,1027.4291666666668,4.0,0.0,-2.513289976236365,282.10069396132644,224.41162665326829,1.1868990473593808,-2.7445944439693917,3.7583333333333333,8.6,-0.6,61.583333333333336,1026.4416666666668,0.0,4.0,-2.950454988875208,283.19794162088454,307.4350517216549,-0.3575890330846218,0.27714234116705205
2015-01-22,4.595833333333333,5.4,3.5,90.79166666666667,1012.0375,7.5,0.0,3.2143934820232403,289.87899823218055,78.46734596282033,0.8558968596298596,-1.9852481281570646,3.5583333333333336,4.2,3.2,88.375,1012.2541666666666,14.0,0.0,1.8099321116711735,287.5740827623337,92.0295421264974,0.017383963337460156,0.18605384809736916
2015-01-23,6.858333333333334,12.7,3.9,62.708333333333336,1007.1,7.5,6.8,0.2335899626527862,290.2893560344696,370.12146855329433,1.690245708201268,-3.7559407779706646,6.3625,11.3,-0.1,53.708333333333336,1007.9625,0.0,8.1,-2.348820584746477,287.9054396867565,443.95713431329364,1.9021092356597364,-3.566234691595471
2015-01-24,4.933333333333334,7.6,2.9,46.625,1021.3125,0.0,0.4,-5.556590467042724,283.42436879992357,463.56972392340924,0.558405166220814,-1.4481170152063474,2.1333333333333333,7.9,-3.1,62.291666666666664,1022.3624999999998,0.0,6.699999999999999,-4.337777058832216,281.09441243365046,268.9886152563513,-0.22135062360027424,0.05619298604962497
2015-01-25,6.995833333333334,11.9,1.4,59.291666666666664,1027.3166666666666,0.0,7.1,-0.40797051804725015,288.11074546431325,407.82011890568447,-0.5962114345205959,-0.5833239125207328,3.845833333333333,11.0,-2.5,63.041666666666664,1027.7791666666667,0.0,8.600000000000001,-2.552206079744792,283.4095728282311,297.6058950578285,-0.27689984917224214,-0.06319509320854687
2015-01-26,9.012500000000001,12.0,5.9,74.33333333333333,1022.0625,0.5,4.4,4.686134042399601,294.96286423877456,295.0504972478607,0.22304106021656622,-0.808885042832093,6.754166666666666,12.5,1.4,65.41666666666667,1022.7208333333333,3.0,6.0,0.719552273957845,289.10035867119586,340.82672593982534,0.12496686169672255,0.3668587899084262
2015-01-27,9.783333333333333,15.4,5.9,70.95833333333333,1009.9250000000001,14.5,5.1,4.763324009151177,297.0514260990882,351.5347278252352,1.242694964821392,-2.4072895305042596,8.362499999999999,14.6,4.9,72.91666666666667,1010.1,6.5,7.199999999999999,3.78436097306394,294.5746573344825,297.93694943952096,1.1090204232369676,-0.5773573353798299
2015-01-28,5.2250000000000005,9.3,1.7,41.458333333333336,1017.7458333333333,0.0,6.2,-6.8278558635443005,283.4110925521071,518.8197589689113,1.3588687574774536,-3.845897580769605,3.8874999999999997,7.1,-1.9,34.625,1017.3875000000002,0.0,9.0,-10.337977425544125,280.6103820092256,527.5847467549465,2.252544176204626,-3.278665566039495
2015-01-29,3.858333333333333,7.0,-0.2,42.125,1026.4291666666668,0.0,6.6,-7.860542512992424,280.8126992568451,466.17398478973286,-0.5385661576088735,-0.9480732969803691,0.7875,5.4,-5.3,46.041666666666664,1026.8958333333333,0.0,6.4,-9.525070081024353,276.9749964720891,349.30576087058336,-0.14446505161793613,0.23792404179515966
2015-01-30,2.1708333333333334,4.4,0.5,88.33333333333333,1016.9583333333334,16.5,0.0,0.4345533045296861,284.62684142483175,83.74782123943567,1.2906804891711896,-3.008726938190788,0.5208333333333334,1.4,-0.4,86.0,1017.5625,10.0,0.0,-1.558233195374612,281.4852827907595,89.24422214062304,-0.03433283676670798,0.45868911710781785
2015-01-31,4.9125,10.1,1.2,55.75,1011.75,0.0,9.399999999999999,-3.2006268273671594,285.53651172085125,383.8406903157316,2.638299504622827,-3.0344940058891754,2.670833333333333,6.8,-0.6,55.166666666666664,1013.4249999999998,0.0,8.5,-5.438686223831326,281.84139234397344,332.18231693243683,1.110710747545956,-4.014473142825811
2015-02-01,4.041666666666667,8.3,1.0,32.25,1019.5416666666666,0.0,9.6,-11.096392278631185,280.31414923304806,552.6800596514686,2.9913864142590825,-4.400838419558786,2.558333333333333,7.7,-0.9,29.416666666666668,1020.7666666666668,0.0,9.600000000000001,-13.540885053205841,277.9227675349138,518.4696182916456,3.4776096103432734,-4.725631622663568
2015-02-02,4.691666666666666,9.0,1.7,33.708333333333336,1021.8249999999999,0.0,9.6,-9.963987217499437,281.19695253104277,565.987226876869,2.771631620430702,-3.6180782985343796,1.3416666666666668,8.9,-5.7,43.0,1023.0041666666666,0.0,9.600000000000001,-9.886511023108085,277.7222361018971,383.96949315595657,1.5995581196224207,-1.0812345889853245
2015-02-03,4.708333333333333,9.1,0.9,42.125,1022.2458333333334,0.0,9.399999999999999,-7.08889089757912,282.37652014971025,494.7811586920631,0.6001643693979214,-2.130563963722175,1.9916666666666665,9.1,-4.4,49.708333333333336,1022.9333333333334,0.0,9.5,-7.431521409698121,279.38870097514257,354.98196165133544,0.14722812335086896,-0.1596970695080443
2015-02-04,5.191666666666666,8.7,1.9,49.25,1020.1833333333334,0.0,7.6,-4.59514759015417,284.2902961764835,448.79347382026106,-1.0832427996678105,-0.7354558574997873,3.2375000000000003,8.8,-2.9,57.25,1019.775,0.0,8.3,-4.416996698888909,282.4112413051477,329.73395674089807,0.1780036828014685,0.3670519340941163
2015-02-05,2.558333333333333,4.4,1.3,86.66666666666667,1014.0083333333333,9.0,0.0,0.5528794384759976,285.38787099086545,98.31245970096222,0.450069518690287,-2.193138546873004,1.6458333333333333,2.9,0.5,86.70833333333333,1013.5458333333335,4.0,0.0,-0.33885049553077806,283.83274663647256,91.85812362016077,0.13956536187019233,0.7303310615139628
2015-02-06,5.3625,11.5,0.1,59.916666666666664,1016.4125,0.0,8.9,-1.8047339799103952,286.4535674288843,358.7921510696134,1.2418975253113966,-2.079159802794882,3.525,10.9,-1.1,62.041666666666664,1017.0041666666666,0.0,8.3,-3.071854307643207,283.71211288216955,298.82488382770896,0.8029631525222717,-0.9671635418779013
2015-02-07,5.3,8.9,2.2,59.958333333333336,1022.2583333333332,1.5,3.6,-1.8542779237787954,285.83410407996786,356.8677499724588,-1.0156959427668764,-0.24313092834508523,2.779166666666667,8.7,-2.6,63.291666666666664,1022.4041666666667,0.0,5.8999999999999995,-3.512162257486466,282.2137792911348,274.16443256539196,-0.18758560890227072,-0.060047865858206845
2015-02-08,4.0375000000000005,6.4,2.5,86.875,1010.4416666666666,6.0,0.30000000000000004,2.0424901562639093,288.4379088127611,107.39479758902701,0.41584943765300597,-1.1764827358901166,0.6875,1.8,-1.6,89.95833333333333,1011.9083333333333,5.0,1.0,-0.779681774951257,282.67636759744323,64.90774401224007,-0.1107759354592814,0.14099221690824773
2015-02-09,2.0333333333333337,4.6,-0.3,48.958333333333336,1010.2708333333334,0.0,1.7000000000000002,-7.589776315984409,280.43383096223664,361.34069797098925,1.386009651681704,-1.3967468525646762,1.7,5.5,-1.2,31.916666666666668,1010.1375000000002,0.0,8.5,-13.290958762233856,277.99999169387524,470.42954075904595,1.2383580320033014,-2.5326911586329026
2015-02-10,3.225,7.9,-1.7,48.5,1011.3083333333334,0.0,9.6,-6.61190665363506,282.01633240736334,396.7724385511874,0.1357046487997891,0.9106000976399701,1.8333333333333333,8.5,-4.3,42.125,1011.1333333333333,0.0,9.9,-9.700097028917924,279.2826729603668,403.82958504059775,0.33977098346368734,0.1390332562316746
2015-02-11,5.558333333333333,10.0,0.6,53.583333333333336,1012.1,0.0,9.7,-3.1295495603205836,286.21637780082233,421.0958153621071,-0.13874089433354106,-0.42024889167248913,2.779166666666667,10.4,-4.3,55.625,1012.8958333333334,0.0,9.9,-5.228185011114704,282.10684664807883,331.3274884289106,0.2905205298388667,0.4039601871779544
2015-02-12,6.983333333333333,12.0,2.1,55.958333333333336,1004.5291666666666,0.0,9.5,-1.2117644586585357,289.61924425811924,440.80244422915337,0.11714635714116273,-0.8553721297417338,4.5874999999999995,12.8,-2.3,50.541666666666664,1005.4083333333333,0.0,9.9,-4.810707675224933,284.8491251288552,419.3466160957602,0.1731407802081826,-0.2541586394949727
2015-02-13,5.008333333333334,10.6,1.6,45.541666666666664,1003.5166666666668,0.0,6.3,-5.796885984943913,284.9324258526096,475.4460479664047,2.55923252495262,-2.7665429079174095,2.775,7.4,-1.3,32.666666666666664,1004.6666666666666,0.0,7.0,-12.054179125500639,279.9417358134281,502.30361424070657,1.3497465358426473,-5.191577904188694
2015-02-14,4.9375,10.3,-1.1,28.541666666666668,1012.0458333333335,0.0,9.899999999999999,-11.840229248528317,281.59454471857794,620.5965181546478,2.2317892432601822,-1.593505925488633,2.6374999999999997,9.0,-4.4,31.208333333333332,1012.8083333333334,0.0,9.399999999999999,-12.742297868665673,278.9001154384552,508.18055275621896,1.9033621152657458,-2.9029566539390075
2015-02-15,5.454166666666667,11.3,0.9,40.5,1012.8958333333334,0.0,9.8,-6.92488355757655,284.01889056693244,535.765627109557,2.6968042251617597,-3.8289541900588078,4.066666666666666,12.2,-2.5,37.875,1013.9041666666667,0.0,10.0,-9.038078195681749,281.5900265695609,507.74057654246565,1.0660501201496035,-3.2673709067025594
2015-02-16,6.958333333333333,12.7,1.9,33.333333333333336,1014.0291666666667,0.0,9.8,-8.101570779921133,284.9284889590835,665.8624622861729,0.37595455267257755,-0.6811150218558367,3.4875000000000003,12.1,-4.2,35.458333333333336,1015.4833333333332,0.0,10.2,-10.393572364689362,280.342211081219,506.4007599355293,0.20019217886553128,-0.10340313574804855
2015-02-17,3.9,5.0,1.4,76.75,1013.3958333333334,3.0,0.0,0.1848143707861709,286.5753562873378,188.0926748150015,-0.03135038234109181,-1.9189769493172548,3.35,5.2,0.0,71.58333333333333,1012.5208333333334,1.0,0.4,-1.3029831500160753,285.04198819271875,221.07603156265407,0.41376928108167094,0.3487523301245996
2015-02-18,3.3166666666666664,4.1,2.7,93.29166666666667,1008.5916666666667,10.5,0.0,2.329624156221371,288.09094549310765,52.39449820612981,0.9726537239279359,-2.939860478466187,3.3666666666666667,5.7,-0.6,86.375,1008.4583333333334,2.0,1.5,1.3016126275615534,287.32030367267,106.34729477887709,-0.2246576383493424,-0.11202249366914084
2015-02-19,6.179166666666667,12.4,1.8,71.66666666666667,1011.2375000000001,0.0,9.2,1.4375009143752209,290.12383188375054,268.4783069814778,-0.6009430666429926,-1.5838346701119388,5.074999999999999,12.3,-1.0,58.791666666666664,1011.9208333333332,0.0,6.9,-2.3325366792876707,286.2214769322409,361.5538677871607,1.0636561197227596,-1.6322991559890017
2015-02-20,6.2625,11.7,2.8,66.08333333333333,1021.2458333333334,0.0,7.9,0.39123469623319806,288.4762352795544,323.1537031345513,-1.4865324026683862,-1.4818304575443324,6.141666666666666,12.2,-0.2,42.0,1020.9,0.0,10.399999999999999,-5.8273922798369995,284.56320940174743,547.7236233917758,1.4593460194877608,-1.6096912102883645
2015-02-21,6.204166666666666,9.6,2.1,61.208333333333336,1028.05,0.0,9.2,-0.718779868426509,287.00727236186736,368.06015417482354,-1.3547326560583182,0.7354230266479798,5.179166666666667,12.2,-2.2,57.25,1027.1791666666666,0.0,9.6,-2.593397980708801,284.81285189080444,377.7909102071016,0.3332688421596771,0.38542498219283955
2015-02-22,6.279166666666666,7.8,4.6,77.04166666666667,1023.1083333333332,1.5,0.0,2.547148969719103,290.0308560901633,219.12875438911453,-0.03673039955722964,-1.3063517288823454,9.5875,14.2,6.0,65.66666666666667,1021.6583333333334,0.0,1.2999999999999998,3.471598863088616,294.4635264298802,410.09088707059414,0.37362223307545683,0.0054168559490602175
2015-02-23,10.7125,18.3,6.4,84.08333333333333,1010.7416666666667,16.0,4.9,8.12882570101499,301.7143403229345,205.21224929398,-0.638537475073835,-1.4275850669666745,12.279166666666667,20.4,6.1,62.541666666666664,1010.1791666666667,0.5,4.5,5.329944946369039,300.2694208655181,534.9187879957182,0.6113343887209106,-1.0030044353145724
2015-02-24,9.700000000000001,12.0,7.5,73.5,1013.1291666666666,0.0,0.0,5.188091389878821,297.07441263899915,319.0210947825303,-1.2201760126878811,-0.982292819149987,8.487499999999999,14.3,2.8,58.375,1012.2833333333334,0.0,5.199999999999999,0.7805610987474552,291.92893123332607,461.57916030958745,0.657997979664264,0.14752977138078263
2015-02-25,9.220833333333333,12.6,7.6,57.916666666666664,1019.0458333333335,0.0,2.8,1.359815824590214,292.52006479528734,490.33712041611454,-2.1828174583828006,-0.20798131830419417,9.345833333333333,14.2,5.7,54.583333333333336,1017.5666666666667,0.0,7.4,0.6531439086660953,292.2345078905423,533.6131001834348,0.11946539092659932,0.9784523674596564
2015-02-26,6.591666666666666,7.8,5.2,85.41666666666667,1017.4958333333334,14.5,0.0,4.314683114288641,292.479906266994,142.36939700559492,0.7372162550831582,-2.1755205207081105,7.5,9.2,6.1,76.29166666666667,1016.8125,8.0,0.0,3.5931272640037264,292.8345128767244,246.01272622758972,0.45800171256696315,0.27276329964478885
2015-02-27,8.154166666666667,14.2,4.4,54.375,1009.0875,0.0,8.4,-0.5107464750229269,290.91275348308284,494.59346475641814,1.804660777758711,-2.783209140712852,7.591666666666666,11.6,4.4,42.916666666666664,1009.3666666666667,0.0,10.399999999999999,-4.226144159748685,287.92414194933906,595.4636749366584,2.300527547352721,-5.830653199255423
2015-02-28,7.354166666666667,11.3,3.0,37.333333333333336,1024.1291666666666,0.0,9.2,-6.278841599964267,285.3036716071911,643.1411979726878,0.14872224327755468,-0.24520399409948004,6.616666666666667,12.4,1.0,32.458333333333336,1023.7583333333333,0.0,9.7,-8.744705176335174,283.47543829687396,658.9494655282607,0.6831610437512041,-0.7792759640942092
2015-03-01,6.870833333333333,9.5,5.5,79.08333333333333,1013.2166666666666,29.0,0.0,3.491720511083429,292.42197973686393,207.95804307500623,1.2596984350441114,-2.0993917245023117,6.066666666666666,7.8,4.1,77.66666666666667,1013.6333333333332,26.0,0.0,2.4544217803866673,290.61983624184904,210.07681049666417,-0.2602856667716101,0.06165491548278703
2015-03-02,9.275,13.3,5.9,37.0,1011.1375000000002,0.0,10.899999999999999,-4.680557091204037,289.2489449353617,736.5252517942606,1.7682203168202077,-3.4813614701309974,8.75,13.5,5.6,31.375,1010.6166666666667,0.0,10.7,-7.306937109023579,287.41884199951113,774.3253519262213,2.397635849898821,-5.073375053217585
2015-03-03,5.608333333333333,7.2,4.1,60.291666666666664,1019.3333333333334,0.5,0.0,-1.487864223361555,286.65352893642114,361.5502221134592,-0.05061005003283139,-1.8359963793990035,6.641666666666666,11.4,2.0,57.833333333333336,1017.8125,3.0,2.6,-1.0822354105791305,288.13592674428475,412.2750931155782,-0.07500645927331688,0.8930845291685703
2015-03-04,9.641666666666666,15.8,3.2,71.125,1004.7833333333334,18.5,5.7,4.660795514081144,297.3099332234812,346.2168316298952,0.11718066921504383,-0.42129986968102434,9.408333333333333,17.8,3.3,57.541666666666664,1005.2083333333334,14.0,9.0,1.4452151632669938,294.09823271375456,500.9804470952454,0.23651134964761958,-0.8339166462321496
2015-03-05,9.333333333333334,13.3,5.8,35.333333333333336,1015.5458333333332,0.0,10.2,-5.238165079723217,288.61407439911216,758.9696989749305,1.6346569621515743,-3.33353751869103,8.25,15.2,2.0,41.291666666666664,1014.3291666666668,0.0,10.3,-4.143369190991507,288.20752778957007,640.4524768704462,1.817723242912858,-0.09004338895293577
2015-03-06,7.283333333333334,10.9,5.1,53.0,1024.2416666666666,0.0,1.9000000000000001,-1.6715218337272972,287.8291916136786,480.1417403703922,-1.4323435348309552,-1.909861085741461,7.2875000000000005,12.0,4.3,45.25,1022.6,0.0,4.1,-3.7975196247953136,286.6792086368573,559.4015392069512,-0.44844282984062295,0.8730766223552576
2015-03-07,5.954166666666667,7.8,4.0,82.25,1023.9250000000001,4.5,0.0,3.153184516899728,290.1340018577429,165.75942903132898,0.18815268757950224,-2.444239581455653,7.0,9.8,3.9,73.83333333333333,1022.6166666666667,1.5,0.0,2.646352463649748,290.91891935457596,262.36099126906447,0.4835951639606489,0.3277338650165644
2015-03-08,8.216666666666667,10.8,5.9,81.41666666666667,1021.8166666666666,0.5,0.0,5.219020541824932,294.6705883730246,202.55450461941564,1.0380288102903055,-3.235998134543383,9.883333333333335,13.7,6.6,70.25,1020.7833333333333,0.5,1.7,4.715650841370746,296.0403147722109,362.51756246047637,-0.5039569746156339,-0.16769072709142788
2015-03-09,9.033333333333333,9.5,8.5,89.04166666666667,1013.6166666666667,23.0,0.0,7.318555387302865,298.634503582403,126.41001949334327,0.9906025019815795,-2.751028207770067,8.366666666666667,12.5,4.6,78.125,1013.65,8.5,0.0,4.77284609607193,295.1845626751113,240.7911156039254,0.030723798443260657,0.3034222446438132
